State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Assam,DIMA HASAO,2011,Kharif     ,Small millets,10,5
Assam,TINSUKIA,2011,Rabi       ,Moong(Green Gram),230,97
Assam,CACHAR,2011,Rabi       ,Rapeseed &Mustard,1657,896
Assam,KAMRUP METRO,2011,Whole Year ,Banana,551,7912
Assam,DHEMAJI,2011,Rabi       ,Sweet potato,91,637
Assam,BAKSA,2011,Rabi       ,Rapeseed &Mustard,8535,4333
Assam,KARIMGANJ,2011,Rabi       ,Pineapple,315,4586
Assam,NALBARI,2011,Whole Year ,Turmeric,400,385
Assam,KARIMGANJ,2011,Kharif     ,Arhar/Tur,85,66
Assam,SONITPUR,2011,Rabi       ,Pineapple,750,12354
Assam,TINSUKIA,2011,Kharif     ,Papaya,167,2505
Assam,DIBRUGARH,2011,Whole Year ,Banana,621,10082
Assam,SONITPUR,2011,Kharif     ,Small millets,119,60
Assam,MARIGAON,2011,Kharif     ,Papaya,109,1730
Assam,NALBARI,2011,Rabi       ,Ginger,230,1833
Assam,KAMRUP,2011,Rabi       ,Sweet potato,165,425
Assam,KAMRUP METRO,2011,Rabi       ,Peas & beans (Pulses),188,163
Assam,GOALPARA,2011,Kharif     ,Tobacco,5,2
Assam,MARIGAON,2011,Kharif     ,Tapioca,4,28
Assam,NAGAON,2011,Rabi       ,Pineapple,368,5700
Assam,KARIMGANJ,2011,Rabi       ,Moong(Green Gram),20,9
Assam,GOLAGHAT,2011,Rabi       ,Peas & beans (Pulses),1024,928
Assam,LAKHIMPUR,2011,Kharif     ,Castor seed,101,56
Assam,GOLAGHAT,2011,Summer     ,Rice,4555,11564
Assam,DIMA HASAO,2011,Autumn     ,Paddy,6590,8923
Assam,CACHAR,2011,Kharif     ,Orange,80,499
Assam,DIBRUGARH,2011,Rabi       ,Moong(Green Gram),75,39
Assam,BARPETA,2011,Rabi       ,Sweet potato,653,1681
Assam,TINSUKIA,2011,Kharif     ,Cotton(lint),1,1
Assam,KARIMGANJ,2011,Rabi       ,Arecanut,2242,803
Assam,LAKHIMPUR,2011,Rabi       ,Linseed,25,9
Assam,DIMA HASAO,2011,Rabi       ,Black pepper,48,68
Assam,JORHAT,2011,Rabi       ,Peas & beans (Pulses),1271,564
Assam,BONGAIGAON,2011,Rabi       ,Pineapple,249,4643
Assam,TINSUKIA,2011,Kharif     ,Tapioca,23,207
Assam,MARIGAON,2011,Whole Year ,Onion,301,644
Assam,NAGAON,2011,Rabi       ,Peas & beans (Pulses),1632,546
Assam,LAKHIMPUR,2011,Kharif     ,Sesamum,253,111
Assam,HAILAKANDI,2011,Rabi       ,Moong(Green Gram),320,249
Assam,KOKRAJHAR,2011,Rabi       ,Arecanut,1650,2788
Assam,GOALPARA,2011,Whole Year ,Turmeric,435,405
Assam,KAMRUP,2011,Kharif     ,Niger seed,389,199
Assam,NALBARI,2011,Kharif     ,Tobacco,1,1
Assam,DIBRUGARH,2011,Whole Year ,Sugarcane,96,3557
Assam,DARRANG,2011,Kharif     ,Cotton(lint),1,1
Assam,UDALGURI,2011,Kharif     ,Niger seed,279,146
Assam,CHIRANG,2011,Kharif     ,Sesamum,450,249
Assam,DHEMAJI,2011,Autumn     ,Rice,9305,7164
Assam,DIBRUGARH,2011,Autumn     ,Rice,95,116
Assam,DARRANG,2011,Rabi       ,Moong(Green Gram),498,284
Assam,DIMA HASAO,2011,Whole Year ,Banana,876,13140
Assam,NALBARI,2011,Whole Year ,Coconut ,1390,7818
Assam,KAMRUP,2011,Rabi       ,Moong(Green Gram),320,145
Assam,KAMRUP,2011,Kharif     ,Maize,241,172
Assam,UDALGURI,2011,Kharif     ,Cotton(lint),1,1
Assam,DHEMAJI,2011,Whole Year ,Turmeric,370,251
Assam,CHIRANG,2011,Kharif     ,Niger seed,625,321
Assam,DARRANG,2011,Kharif     ,Niger seed,525,267
Assam,SONITPUR,2011,Rabi       ,Gram,129,97
Assam,BARPETA,2011,Kharif     ,Papaya,488,11334
Assam,LAKHIMPUR,2011,Rabi       ,Sweet potato,245,798
Assam,BAKSA,2011,Whole Year ,Onion,226,677
Assam,KOKRAJHAR,2011,Kharif     ,Niger seed,1043,536
Assam,DHEMAJI,2011,Rabi       ,Pineapple,183,2726
Assam,DHEMAJI,2011,Kharif     ,Mesta,7,34
Assam,BONGAIGAON,2011,Rabi       ,Black pepper,30,55
Assam,KOKRAJHAR,2011,Kharif     ,Castor seed,145,78
Assam,DIBRUGARH,2011,Kharif     ,Arhar/Tur,35,28
Assam,KARBI ANGLONG,2011,Autumn     ,Rice,10876,14964
Assam,DHEMAJI,2011,Summer     ,Paddy,2172,3848
Assam,DIMA HASAO,2011,Rabi       ,Rapeseed &Mustard,2525,689
Assam,UDALGURI,2011,Whole Year ,Onion,245,678
Assam,BONGAIGAON,2011,Rabi       ,Arecanut,1566,2330
Assam,UDALGURI,2011,Whole Year ,Coconut ,680,2062
Assam,JORHAT,2011,Kharif     ,Arhar/Tur,28,20
Assam,BARPETA,2011,Kharif     ,Cotton(lint),5,2
Assam,UDALGURI,2012,Rabi       ,Rapeseed &Mustard,4763,1328
Assam,DHUBRI,2012,Kharif     ,Niger seed,450,246
Assam,LAKHIMPUR,2012,Kharif     ,Castor seed,84,49
Assam,UDALGURI,2012,Rabi       ,Masoor,620,437
Assam,BARPETA,2012,Rabi       ,Moong(Green Gram),402,242
Assam,DHUBRI,2012,Rabi       ,Arecanut,1253,2353
Assam,KAMRUP METRO,2012,Whole Year ,Sugarcane,98,3490
Assam,DIMA HASAO,2012,Kharif     ,Arhar/Tur,387,313
Assam,NALBARI,2012,Kharif     ,Castor seed,2,1
Assam,NALBARI,2012,Rabi       ,Linseed,310,215
Assam,DIBRUGARH,2012,Autumn     ,Rice,280,363
Assam,KARIMGANJ,2012,Rabi       ,Gram,6,3
Assam,HAILAKANDI,2012,Kharif     ,Small millets,7,4
Assam,TINSUKIA,2012,Kharif     ,Niger seed,19,10
Assam,KAMRUP METRO,2012,Rabi       ,Sweet potato,25,89
Assam,DIMA HASAO,2012,Rabi       ,Dry chillies,459,282
Assam,CACHAR,2012,Rabi       ,Dry chillies,1078,717
Assam,TINSUKIA,2012,Kharif     ,Cotton(lint),2,1
Assam,MARIGAON,2012,Rabi       ,Arecanut,1438,856
Assam,BARPETA,2012,Rabi       ,Sweet potato,626,2235
Assam,MARIGAON,2012,Rabi       ,Wheat,3800,4279
Assam,DHUBRI,2012,Rabi       ,Ginger,105,912
Assam,SONITPUR,2012,Kharif     ,Niger seed,187,108
Assam,CACHAR,2012,Kharif     ,Papaya,291,5717
Assam,GOLAGHAT,2012,Rabi       ,Peas & beans (Pulses),1075,1013
Assam,BONGAIGAON,2012,Rabi       ,Gram,20,13
Assam,DARRANG,2012,Kharif     ,Papaya,230,2961
Assam,CACHAR,2012,Kharif     ,Mesta,4,18
Assam,NAGAON,2012,Rabi       ,Sweet potato,433,1414
Assam,TINSUKIA,2012,Kharif     ,Small millets,29,13
Assam,KOKRAJHAR,2012,Rabi       ,Urad,2165,1051
Assam,SIVASAGAR,2012,Autumn     ,Rice,129,150
Assam,DHEMAJI,2012,Kharif     ,Papaya,172,3664
Assam,KARBI ANGLONG,2012,Rabi       ,Masoor,220,126
Assam,KAMRUP METRO,2012,Kharif     ,Tobacco,1,1
Assam,DIMA HASAO,2012,Kharif     ,Tapioca,585,3729
Assam,DARRANG,2012,Kharif     ,Maize,2500,1920
Assam,DIBRUGARH,2012,Kharif     ,Papaya,150,2681
Assam,GOLAGHAT,2012,Kharif     ,Small millets,113,52
Assam,KOKRAJHAR,2012,Rabi       ,Linseed,470,269
Assam,MARIGAON,2012,Whole Year ,Onion,317,764
Assam,CHIRANG,2012,Whole Year ,Turmeric,470,317
Assam,GOALPARA,2012,Rabi       ,Masoor,1695,895
Assam,UDALGURI,2012,Kharif     ,Small millets,38,23
Assam,GOLAGHAT,2012,Kharif     ,Castor seed,36,23
Assam,DARRANG,2012,Rabi       ,Urad,2066,797
Assam,SIVASAGAR,2012,Summer     ,Rice,172,510
Assam,KAMRUP,2012,Kharif     ,Mesta,75,377
Assam,MARIGAON,2012,Whole Year ,Potato,1421,10037
Assam,KAMRUP,2012,Rabi       ,Rapeseed &Mustard,9924,6066
Assam,KARIMGANJ,2012,Rabi       ,Pineapple,315,4615
Assam,NAGAON,2012,Rabi       ,Dry chillies,1469,1072
Assam,DHEMAJI,2012,Kharif     ,Maize,269,332
Assam,DHEMAJI,2012,Rabi       ,Wheat,402,523
Assam,NAGAON,2012,Kharif     ,Tobacco,8,4
Assam,DHUBRI,2012,Rabi       ,Dry chillies,1955,1826
Assam,JORHAT,2012,Rabi       ,Urad,4644,1628
Assam,KAMRUP METRO,2012,Kharif     ,Tapioca,15,143
Assam,KOKRAJHAR,2012,Kharif     ,Sesamum,380,267
Assam,SIVASAGAR,2012,Rabi       ,Rapeseed &Mustard,1887,932
Assam,NALBARI,2012,Whole Year ,Onion,160,742
Assam,SONITPUR,2012,Rabi       ,Black pepper,99,166
Assam,KARBI ANGLONG,2012,Rabi       ,Black pepper,243,362
Assam,BAKSA,2012,Whole Year ,Coconut ,550,3394
Assam,NALBARI,2012,Kharif     ,Sesamum,320,217
Assam,BONGAIGAON,2012,Kharif     ,Small millets,485,233
Assam,BAKSA,2012,Rabi       ,Linseed,480,306
Assam,BAKSA,2012,Kharif     ,Castor seed,25,16
Assam,KOKRAJHAR,2012,Rabi       ,Ginger,360,2724
Assam,KOKRAJHAR,2012,Kharif     ,Small millets,325,192
Assam,DARRANG,2012,Rabi       ,Arecanut,1840,1041
Assam,KOKRAJHAR,2012,Rabi       ,Moong(Green Gram),495,317
Assam,CACHAR,2012,Autumn     ,Paddy,7680,15518
Assam,DIBRUGARH,2012,Rabi       ,Gram,1,1
Assam,GOALPARA,2012,Kharif     ,Arhar/Tur,271,266
Assam,KAMRUP,2012,Kharif     ,Arhar/Tur,187,168
Assam,SONITPUR,2012,Kharif     ,Cotton(lint),87,41
Assam,GOLAGHAT,2012,Rabi       ,Pineapple,169,2505
Assam,KAMRUP METRO,2012,Rabi       ,Pineapple,217,4289
Assam,CHIRANG,2012,Rabi       ,Masoor,1880,1114
Assam,KAMRUP,2012,Rabi       ,Sweet potato,177,681
Assam,LAKHIMPUR,2012,Kharif     ,Sesamum,250,105
Assam,TINSUKIA,2012,Whole Year ,Potato,2459,11254
Assam,BARPETA,2012,Kharif     ,Cotton(lint),8,4
Assam,TINSUKIA,2012,Whole Year ,Turmeric,366,249
Assam,TINSUKIA,2012,Kharif     ,Jute,9,77
Assam,CHIRANG,2012,Kharif     ,Orange,1188,14630
Assam,DHEMAJI,2012,Rabi       ,Linseed,19,12
Assam,UDALGURI,2012,Rabi       ,Black pepper,56,97
Assam,SIVASAGAR,2012,Kharif     ,Cotton(lint),4,3
Assam,CHIRANG,2012,Kharif     ,Small millets,54,25
Assam,DIMA HASAO,2012,Rabi       ,Sweet potato,97,489
Assam,DIBRUGARH,2012,Kharif     ,Maize,125,87
Assam,GOALPARA,2012,Whole Year ,Onion,365,1194
Assam,SIVASAGAR,2013,Summer     ,Rice,553,1649
Assam,BAKSA,2013,Rabi       ,Urad,2124,1210
Assam,HAILAKANDI,2013,Rabi       ,Moong(Green Gram),330,243
Assam,CACHAR,2013,Rabi       ,Linseed,26,13
Assam,DHUBRI,2013,Kharif     ,Maize,1176,5098
Assam,NAGAON,2013,Kharif     ,Orange,40,503
Assam,CHIRANG,2013,Kharif     ,Mesta,246,2660
Assam,KOKRAJHAR,2013,Kharif     ,Sesamum,519,411
Assam,TINSUKIA,2013,Whole Year ,Sugarcane,205,7579
Assam,CHIRANG,2013,Whole Year ,Coconut ,583,4048
Assam,DIBRUGARH,2013,Rabi       ,Urad,580,336
Assam,DARRANG,2013,Rabi       ,Moong(Green Gram),426,383
Assam,CACHAR,2013,Kharif     ,Mesta,3,14
Assam,CHIRANG,2013,Rabi       ,Pineapple,686,12945
Assam,DHEMAJI,2013,Rabi       ,Sweet potato,185,1318
Assam,DHEMAJI,2013,Kharif     ,Sesamum,110,69
Assam,KAMRUP METRO,2013,Kharif     ,Orange,1689,16628
Assam,GOLAGHAT,2013,Rabi       ,Dry chillies,880,757
Assam,NALBARI,2013,Rabi       ,Black pepper,28,55
Assam,SIVASAGAR,2013,Rabi       ,Sweet potato,88,427
Assam,GOLAGHAT,2013,Whole Year ,Turmeric,1313,2012
Assam,DARRANG,2013,Rabi       ,Arecanut,1671,1042
Assam,CHIRANG,2013,Summer     ,Paddy,2727,6025
Assam,KAMRUP METRO,2013,Rabi       ,Moong(Green Gram),67,30
Assam,BONGAIGAON,2013,Whole Year ,Onion,288,684
Assam,SIVASAGAR,2013,Rabi       ,Moong(Green Gram),115,74
Assam,HAILAKANDI,2013,Kharif     ,Arhar/Tur,80,63
Assam,HAILAKANDI,2013,Kharif     ,Mesta,5,25
Assam,GOLAGHAT,2013,Kharif     ,Orange,93,1067
Assam,BONGAIGAON,2013,Rabi       ,Rapeseed &Mustard,7320,4603
Assam,MARIGAON,2013,Kharif     ,Arhar/Tur,127,109
Assam,GOLAGHAT,2013,Rabi       ,Arecanut,6221,4344
Assam,BONGAIGAON,2013,Rabi       ,Black pepper,29,54
Assam,DIBRUGARH,2013,Rabi       ,Black pepper,103,191
Assam,BONGAIGAON,2013,Autumn     ,Paddy,11021,17595
Assam,DIBRUGARH,2013,Kharif     ,Papaya,174,3109
Assam,BAKSA,2013,Kharif     ,Arhar/Tur,230,221
Assam,CHIRANG,2013,Whole Year ,Banana,763,12562
Assam,DHUBRI,2013,Kharif     ,Papaya,80,1324
Assam,KAMRUP METRO,2013,Whole Year ,Coconut ,210,1727
Assam,DIMA HASAO,2013,Rabi       ,Sweet potato,107,539
Assam,BAKSA,2013,Kharif     ,Niger seed,390,215
Assam,MARIGAON,2013,Kharif     ,Orange,281,3331
Assam,LAKHIMPUR,2013,Kharif     ,Small millets,45,26
Assam,BAKSA,2013,Autumn     ,Paddy,10200,16672
Assam,KARIMGANJ,2013,Rabi       ,Sweet potato,136,618
Assam,HAILAKANDI,2013,Rabi       ,Sweet potato,45,163
Assam,KOKRAJHAR,2013,Rabi       ,Ginger,385,2912
Assam,KAMRUP,2013,Kharif     ,Niger seed,446,239
Assam,KOKRAJHAR,2013,Rabi       ,Urad,2209,1282
Assam,BAKSA,2013,Summer     ,Rice,2750,5885
Assam,MARIGAON,2013,Kharif     ,Maize,186,803
Assam,BAKSA,2013,Rabi       ,Rapeseed &Mustard,10375,6148
Assam,JORHAT,2013,Autumn     ,Rice,3267,3282
Assam,MARIGAON,2013,Kharif     ,Small millets,428,191
Assam,HAILAKANDI,2013,Kharif     ,Papaya,76,1499
Assam,KARBI ANGLONG,2013,Summer     ,Rice,2256,4257
Assam,KAMRUP METRO,2013,Rabi       ,Wheat,125,162
Assam,DIBRUGARH,2013,Rabi       ,Sweet potato,122,417
Assam,KOKRAJHAR,2013,Rabi       ,Pineapple,522,8101
Assam,HAILAKANDI,2013,Rabi       ,Urad,650,377
Assam,CACHAR,2013,Rabi       ,Wheat,65,84
Assam,KARBI ANGLONG,2013,Kharif     ,Small millets,211,75
Assam,KAMRUP,2013,Kharif     ,Sesamum,275,175
Assam,NALBARI,2013,Kharif     ,Tapioca,4,40
Assam,BAKSA,2013,Rabi       ,Masoor,2267,1904
Assam,DHUBRI,2013,Rabi       ,Arecanut,1258,610
Assam,BONGAIGAON,2013,Autumn     ,Rice,11021,17595
Assam,KAMRUP METRO,2013,Rabi       ,Masoor,201,113
Assam,DHEMAJI,2013,Rabi       ,Moong(Green Gram),367,235
Assam,BAKSA,2013,Kharif     ,Mesta,103,544
Assam,GOLAGHAT,2013,Kharif     ,Small millets,112,52
Assam,KAMRUP METRO,2013,Kharif     ,Tobacco,1,1
Assam,KARBI ANGLONG,2014,Rabi       ,Sweet potato,306,1708
Assam,BONGAIGAON,2014,Rabi       ,Black pepper,26,49
Assam,UDALGURI,2014,Rabi       ,Dry chillies,369,242
Assam,DIMA HASAO,2014,Rabi       ,Urad,397,257
Assam,DIBRUGARH,2014,Rabi       ,Rapeseed &Mustard,2750,1925
Assam,KARBI ANGLONG,2014,Autumn     ,Rice,6829,9986
Assam,KOKRAJHAR,2014,Rabi       ,Peas & beans (Pulses),705,583
Assam,BAKSA,2014,Rabi       ,Wheat,312,533
Assam,UDALGURI,2014,Rabi       ,Pineapple,671,11843
Assam,DARRANG,2014,Rabi       ,Moong(Green Gram),397,249
Assam,BAKSA,2014,Rabi       ,Ginger,650,5210
Assam,GOLAGHAT,2014,Rabi       ,Pineapple,243,3604
Assam,DHUBRI,2014,Rabi       ,Peas & beans (Pulses),369,411
Assam,KARBI ANGLONG,2014,Rabi       ,Urad,1221,792
Assam,MARIGAON,2014,Kharif     ,Orange,175,2076
Assam,DHUBRI,2014,Whole Year ,Banana,1161,17937
Assam,TINSUKIA,2014,Kharif     ,Sesamum,69,38
Assam,KOKRAJHAR,2014,Whole Year ,Sugarcane,269,9888
Assam,CACHAR,2014,Rabi       ,Linseed,27,17
Assam,MARIGAON,2014,Rabi       ,Urad,670,423
Assam,DIMA HASAO,2014,Autumn     ,Paddy,5607,10300
Assam,DIBRUGARH,2014,Rabi       ,Peas & beans (Pulses),1044,509
Assam,KARIMGANJ,2014,Rabi       ,Dry chillies,199,137
Assam,GOALPARA,2014,Rabi       ,Sweet potato,500,2935
Assam,KAMRUP,2014,Rabi       ,Dry chillies,1998,1499
Assam,GOALPARA,2014,Rabi       ,Dry chillies,580,529
Assam,CACHAR,2014,Kharif     ,Cotton(lint),96,35
Assam,MARIGAON,2014,Kharif     ,Tapioca,27,210
Assam,MARIGAON,2014,Rabi       ,Pineapple,52,852
Assam,CACHAR,2014,Kharif     ,Small millets,27,17
Assam,HAILAKANDI,2014,Rabi       ,Black pepper,36,71
Assam,KAMRUP,2014,Rabi       ,Moong(Green Gram),262,147
Assam,GOLAGHAT,2014,Rabi       ,Wheat,130,63
Assam,KOKRAJHAR,2014,Rabi       ,Linseed,483,327
Assam,GOLAGHAT,2014,Whole Year ,Turmeric,1355,2093
Assam,SONITPUR,2014,Kharif     ,Tobacco,12,8
Assam,GOALPARA,2014,Kharif     ,Arhar/Tur,421,473
Assam,KAMRUP METRO,2014,Rabi       ,Pineapple,265,5238
Assam,DHEMAJI,2014,Kharif     ,Sesamum,111,86
Assam,HAILAKANDI,2014,Rabi       ,Peas & beans (Pulses),41,33
Assam,KARIMGANJ,2014,Whole Year ,Banana,1280,17453
Assam,NALBARI,2014,Rabi       ,Pineapple,60,892
Assam,DIBRUGARH,2014,Rabi       ,Ginger,164,1289
Assam,GOALPARA,2014,Kharif     ,Tobacco,5,2
Assam,CHIRANG,2014,Rabi       ,Urad,771,326
Assam,KAMRUP METRO,2014,Kharif     ,Arhar/Tur,39,40
Assam,TINSUKIA,2014,Rabi       ,Pineapple,261,3771
Assam,KAMRUP METRO,2014,Kharif     ,Small millets,37,22
Assam,BAKSA,2014,Autumn     ,Paddy,10800,18283
Assam,BAKSA,2014,Kharif     ,Tapioca,320,2875
Assam,NAGAON,2014,Kharif     ,Mesta,141,589
Assam,BARPETA,2014,Rabi       ,Linseed,1665,1278
Assam,UDALGURI,2014,Kharif     ,Small millets,45,35
Assam,DIBRUGARH,2014,Whole Year ,Turmeric,333,270
Assam,BONGAIGAON,2014,Rabi       ,Masoor,1535,1385
Assam,TINSUKIA,2014,Whole Year ,Sugarcane,200,7353
Assam,NAGAON,2014,Kharif     ,Cotton(lint),14,7
Assam,BAKSA,2014,Kharif     ,Sesamum,315,227
Assam,DHEMAJI,2014,Rabi       ,Wheat,92,40
Assam,BARPETA,2014,Kharif     ,Mesta,174,984
Assam,KOKRAJHAR,2014,Kharif     ,Mesta,1244,7293
Assam,DHUBRI,2014,Rabi       ,Wheat,2920,4325
Assam,SIVASAGAR,2014,Kharif     ,Maize,32,105
Assam,BONGAIGAON,2014,Autumn     ,Rice,5865,7909
Assam,UDALGURI,2014,Kharif     ,Orange,861,10319
Assam,GOALPARA,2014,Rabi       ,Moong(Green Gram),304,158
Assam,LAKHIMPUR,2014,Kharif     ,Mesta,4,18
Assam,DARRANG,2014,Autumn     ,Rice,3304,4990
Assam,SONITPUR,2014,Rabi       ,Linseed,111,76
Assam,BONGAIGAON,2014,Rabi       ,Sweet potato,161,524
Assam,NAGAON,2014,Rabi       ,Gram,103,62
Assam,SIVASAGAR,2014,Kharif     ,Mesta,6,32
Assam,SIVASAGAR,2014,Kharif     ,Jute,25,271
Assam,KOKRAJHAR,2014,Kharif     ,Orange,530,5086
Assam,CACHAR,2014,Kharif     ,Papaya,307,6031
Assam,NAGAON,2014,Rabi       ,Wheat,2047,2063
Assam,LAKHIMPUR,2014,Autumn     ,Paddy,6861,10015
Assam,DHUBRI,2014,Rabi       ,Linseed,286,232
Assam,KARIMGANJ,2014,Kharif     ,Papaya,80,1270
Assam,KARBI ANGLONG,2014,Rabi       ,Wheat,1178,1434
Assam,LAKHIMPUR,2014,Kharif     ,Tobacco,6,4
Bihar,SIWAN,1997,Kharif     ,Arhar/Tur,3791,6107
Bihar,BEGUSARAI,1997,Rabi       ,Gram,250,208
Bihar,BUXAR,1997,Rabi       ,Other  Rabi pulses,188,149
Bihar,BEGUSARAI,1997,Rabi       ,Barley,77,26
Bihar,ARARIA,1997,Rabi       ,Gram,1145,444
Bihar,BUXAR,1997,Whole Year ,Coriander,27,14
Bihar,PURBI CHAMPARAN,1997,Rabi       ,Gram,700,594
Bihar,SITAMARHI,1997,Kharif     ,Castor seed,15,12
Bihar,PATNA,1997,Autumn     ,Rice,1179,1594
Bihar,BHOJPUR,1997,Rabi       ,Other  Rabi pulses,233,244
Bihar,BEGUSARAI,1997,Whole Year ,Coriander,302,202
Bihar,SUPAUL,1997,Kharif     ,Sesamum,133,80
Bihar,KATIHAR,1997,Rabi       ,Barley,578,596
Bihar,PURBI CHAMPARAN,1997,Rabi       ,Other  Rabi pulses,118,136
Bihar,PURBI CHAMPARAN,1997,Kharif     ,Jute,393,3537
Bihar,KISHANGANJ,1997,Rabi       ,Other  Rabi pulses,47,34
Bihar,KAIMUR (BHABUA),1997,Whole Year ,Turmeric,14,15
Bihar,SHEOHAR,1997,Kharif     ,Arhar/Tur,362,425
Bihar,JEHANABAD,1997,Whole Year ,Potato,1747,14740
Bihar,KATIHAR,1997,Whole Year ,Onion,230,1311
Bihar,BUXAR,1997,Kharif     ,Arhar/Tur,956,935
Bihar,BHOJPUR,1997,Summer     ,Maize,101,208
Bihar,MADHUBANI,1997,Whole Year ,Ragi,5300,3387
Bihar,JEHANABAD,1997,Whole Year ,Sugarcane,331,7027
Bihar,GOPALGANJ,1997,Whole Year ,Onion,80,663
Bihar,AURANGABAD,1997,Whole Year ,Dry chillies,13,10
Bihar,LAKHISARAI,1997,Kharif     ,Arhar/Tur,77,57
Bihar,ARARIA,1997,Kharif     ,Sesamum,4,2
Bihar,BHOJPUR,1997,Rabi       ,Safflower,10,6
Bihar,GAYA,1997,Whole Year ,Sweet potato,19,251
Bihar,MUZAFFARPUR,1997,Kharif     ,Dry ginger,12,17
Bihar,ARARIA,1997,Whole Year ,Banana,386,11611
Bihar,NALANDA,1997,Kharif     ,Groundnut,5,2
Bihar,BHAGALPUR,1997,Whole Year ,Garlic,17,23
Bihar,ROHTAS,1997,Rabi       ,Other  Rabi pulses,193,147
Bihar,SHEIKHPURA,1997,Kharif     ,Small millets,3,2
Bihar,MUNGER,1997,Summer     ,Rice,23,46
Bihar,AURANGABAD,1997,Kharif     ,Dry ginger,8,11
Bihar,VAISHALI,1997,Whole Year ,Turmeric,75,82
Bihar,MADHUBANI,1997,Rabi       ,Other  Rabi pulses,162,102
Bihar,ROHTAS,1997,Rabi       ,Gram,5544,4274
Bihar,PASHCHIM CHAMPARAN,1997,Whole Year ,Ragi,69,65
Bihar,GOPALGANJ,1997,Rabi       ,Sunflower,8,6
Bihar,PASHCHIM CHAMPARAN,1997,Whole Year ,Garlic,257,392
Bihar,BEGUSARAI,1997,Kharif     ,Other Kharif pulses,150,94
Bihar,SUPAUL,1997,Summer     ,Maize,5412,8724
Bihar,SAHARSA,1997,Whole Year ,Sannhamp,185,82
Bihar,MADHUBANI,1997,Rabi       ,Barley,396,408
Bihar,SARAN,1997,Kharif     ,Mesta,5,34
Bihar,PURBI CHAMPARAN,1997,Whole Year ,Dry chillies,124,83
Bihar,AURANGABAD,1997,Rabi       ,Rapeseed &Mustard,1213,536
Bihar,GAYA,1997,Whole Year ,Coriander,22,11
Bihar,BEGUSARAI,1997,Whole Year ,Onion,289,2575
Bihar,MADHUBANI,1997,Rabi       ,Gram,700,734
Bihar,SAHARSA,1997,Rabi       ,Linseed,1618,639
Bihar,VAISHALI,1997,Rabi       ,Maize,5875,9970
Bihar,NAWADA,1997,Kharif     ,Sesamum,121,73
Bihar,MADHUBANI,1997,Summer     ,Rice,5198,11149
Bihar,MADHUBANI,1997,Rabi       ,Rapeseed &Mustard,834,652
Bihar,MUZAFFARPUR,1997,Kharif     ,Bajra,126,78
Bihar,BHAGALPUR,1997,Rabi       ,Linseed,1531,853
Bihar,PURNIA,1997,Rabi       ,Sunflower,2165,1091
Bihar,KATIHAR,1997,Rabi       ,Sunflower,85,43
Bihar,ROHTAS,1997,Summer     ,Rice,483,896
Bihar,LAKHISARAI,1997,Rabi       ,Other  Rabi pulses,147,91
Bihar,VAISHALI,1997,Kharif     ,Small millets,412,165
Bihar,SHEOHAR,1997,Whole Year ,Garlic,24,37
Bihar,KISHANGANJ,1997,Rabi       ,Barley,40,41
Bihar,AURANGABAD,1997,Whole Year ,Ragi,21,18
Bihar,KAIMUR (BHABUA),1997,Rabi       ,Gram,8473,6278
Bihar,PURNIA,1997,Kharif     ,Other Kharif pulses,361,202
Bihar,MUZAFFARPUR,1997,Whole Year ,Dry chillies,92,155
Bihar,PATNA,1997,Kharif     ,Other Kharif pulses,2,1
Bihar,BEGUSARAI,1997,Whole Year ,Sannhamp,69,53
Bihar,KHAGARIA,1997,Autumn     ,Rice,6967,4272
Bihar,KHAGARIA,1997,Whole Year ,Sweet potato,25,330
Bihar,SAMASTIPUR,1997,Kharif     ,Mesta,1182,6547
Bihar,ARARIA,1997,Whole Year ,Dry chillies,135,128
Bihar,NAWADA,1997,Whole Year ,Sugarcane,261,5563
Bihar,ARARIA,1997,Whole Year ,Coriander,119,58
Bihar,BEGUSARAI,1997,Whole Year ,Sweet potato,413,5446
Bihar,BHOJPUR,1997,Kharif     ,Other Kharif pulses,5,2
Bihar,SHEIKHPURA,1997,Summer     ,Maize,121,272
Bihar,SAHARSA,1997,Whole Year ,Turmeric,52,58
Bihar,BHOJPUR,1997,Autumn     ,Rice,682,733
Bihar,LAKHISARAI,1997,Summer     ,Maize,32,33
Bihar,MUZAFFARPUR,1997,Rabi       ,Safflower,35,22
Bihar,MADHEPURA,1997,Summer     ,Rice,7162,15213
Bihar,GOPALGANJ,1997,Whole Year ,Turmeric,4,5
Bihar,ARARIA,1997,Kharif     ,Dry ginger,78,110
Bihar,VAISHALI,1997,Kharif     ,Dry ginger,17,25
Bihar,SITAMARHI,1997,Rabi       ,Tobacco,148,106
Bihar,ROHTAS,1997,Whole Year ,Onion,282,2228
Bihar,MADHEPURA,1997,Whole Year ,Ragi,2207,2181
Bihar,MADHUBANI,1998,Rabi       ,Rapeseed &Mustard,823,596
Bihar,PURBI CHAMPARAN,1998,Kharif     ,Other Kharif pulses,690,428
Bihar,KISHANGANJ,1998,Kharif     ,Blackgram,473,356
Bihar,VAISHALI,1998,Rabi       ,Maize,6466,16275
Bihar,SIWAN,1998,Kharif     ,Bajra,160,40
Bihar,SHEIKHPURA,1998,Kharif     ,Small millets,8,4
